,2330.TW,3711.TW,6239.TW,2449.TW,3264.TWO,3037.TW,8046.TW,3189.TW,600584.SS,002156.SZ,002185.SZ,005930.KS,4062.T,AMKR,INTC,600584.SS__ret_pct,600584.SS__limit,002156.SZ__ret_pct,002156.SZ__limit,002185.SZ__ret_pct,002185.SZ__limit
2025-09-22,1279.311279296875,170.9375762939453,148.08367919921875,162.23757934570312,86.08881378173828,158.1761016845703,235.00680541992188,113.3060302734375,39.58881759643555,34.920406341552734,11.395770072937012,82465.140625,4489.72509765625,28.1140365600586,29.57999992370605,2.4,,1.69,,1.42,
2025-09-24,1323.7664794921875,170.44210815429688,148.08367919921875,157.49380493164062,84.71610260009766,156.67916870117188,220.0382080078125,110.3111572265625,41.12605667114258,37.67728042602539,11.765308380126951,84341.5859375,4388.25146484375,29.375244140625,29.34000015258789,5.1,,10.0,up_limit,4.16,
2025-09-25,1304.008544921875,170.44210815429688,147.5933380126953,157.49380493164062,83.3433837890625,156.67916870117188,228.5204162597656,110.810302734375,42.74314498901367,38.75605773925781,11.765308380126951,85032.9140625,4556.37939453125,29.156768798828125,31.21999931335449,3.93,,2.86,,0.0,
2025-09-26,1284.2508544921875,164.0009765625,137.29612731933594,147.53184509277344,83.2453384399414,148.69552612304688,218.54135131835932,104.820556640625,41.28474807739258,37.66728973388672,11.765308380126951,82267.6171875,4455.40283203125,28.958152770996094,33.9900016784668,-3.48,,-2.81,,0.0,
2025-09-30,1289.1903076171875,162.5145721435547,143.1802520751953,155.59628295898438,83.3433837890625,151.19041442871094,225.52670288085932,107.3162841796875,44.041725158691406,40.12450408935547,11.765308380126951,83229.875,4483.8515625,28.322582244873047,34.47999954223633,7.83,up_touch,5.21,,0.0,
2025-10-14,1407.7364501953125,167.96475219726562,144.65127563476562,153.22438049316406,75.79345703125,145.70164489746094,255.4638671875,122.2906494140625,40.745338439941406,42.23211288452149,11.765308380126951,90868.375,4880.13134765625,30.24915313720703,37.220001220703125,-6.47,,-9.99,down_limit,0.0,
2025-10-15,1447.251953125,176.38775634765625,147.10299682617188,157.49380493164062,78.53887939453125,158.1761016845703,280.91046142578125,134.2701416015625,41.87409973144531,42.431888580322266,11.765308380126951,94241.21875,5095.7392578125,29.70296096801757,35.630001068115234,2.77,,0.47,,0.0,
2025-10-16,1467.009765625,189.76548767089844,152.98712158203125,171.2507781982422,80.69600677490234,165.16180419921875,280.91046142578125,147.2479248046875,41.67432022094727,42.77150344848633,11.765308380126951,96919.65625,5215.52197265625,31.06347846984864,37.150001525878906,-0.48,,0.8,,0.0,
2025-10-17,1432.43359375,194.2247314453125,150.535400390625,166.03262329101562,79.81355285644531,160.17202758789062,279.9125671386719,150.741943359375,39.45674896240234,38.72609329223633,12.94383716583252,97118.0546875,5020.87548828125,31.28195571899414,36.84000015258789,-5.32,,-9.46,near_down,10.02,up_limit
2025-10-20,1462.0701904296875,198.18849182128903,152.98712158203125,168.87887573242188,82.95117950439453,159.67303466796875,276.9188537597656,150.741943359375,39.54664993286133,39.22552490234375,12.634222984313965,97316.453125,5093.244140625,31.07340812683105,37.0099983215332,0.23,,1.29,,-2.39,
2025-10-21,1462.0701904296875,193.23377990722656,149.0643768310547,174.57144165039062,82.46092224121094,159.67303466796875,272.9272155761719,149.74365234375,40.45565414428711,40.54402923583984,13.073675155639648,96721.2421875,4990.93017578125,32.05655670166016,38.09999847412109,2.3,,3.36,,3.48,
2025-10-22,1442.3125,191.2518920898437,148.57403564453125,167.45574951171875,82.75508117675781,158.67507934570312,274.92303466796875,146.2496337890625,39.88628005981445,40.32427978515625,12.254697799682615,97812.4609375,5073.2802734375,31.92745780944824,38.119998931884766,-1.41,,-0.54,,-6.26,
2025-10-23,1432.43359375,194.2247314453125,147.10299682617188,166.03262329101562,82.26482391357422,155.68121337890625,271.9293212890625,144.752197265625,39.78639221191406,39.66502380371094,11.755321502685549,95729.2421875,4823.73388671875,30.55701065063477,36.91999816894531,-0.25,,-1.63,,-4.07,
2025-10-27,1462.0701904296875,200.6658477783203,157.40020751953125,178.36647033691406,84.42194366455078,163.1658935546875,277.916748046875,148.2462158203125,42.04391479492188,43.890235900878906,12.454447746276855,101185.3046875,5417.654296875,32.54316329956055,38.27999877929688,2.78,,4.92,,4.53,
2025-10-28,1457.1307373046875,201.16131591796875,173.09120178222656,178.84083557128906,85.99076080322266,162.16793823242188,275.4219970703125,137.2650146484375,41.84413146972656,44.09000778198242,12.544336318969728,98705.2734375,6306.0400390625,32.95032501220703,39.540000915527344,-0.48,,0.46,,0.72,
2025-10-29,1486.767333984375,218.998291015625,178.48497009277344,196.39285278320312,87.06932830810547,165.66078186035156,289.8916015625,138.762451171875,41.75423049926758,44.54948806762695,12.62423610687256,99697.2890625,6775.1875,31.937387466430664,41.52999877929688,-0.21,,1.04,,0.64,
2025-10-30,1486.767333984375,222.9620513916016,173.58154296875,192.5978240966797,86.6771240234375,159.67303466796875,281.409423828125,137.2650146484375,41.55445098876953,44.62939834594727,12.254697799682615,103268.53125,6785.16943359375,32.46371841430664,41.34000015258789,-0.48,,0.18,,-2.93,
2025-10-31,1481.827880859375,245.25827026367188,169.65879821777344,205.8804473876953,91.67772674560548,163.1658935546875,289.8916015625,136.2667236328125,39.97618103027344,42.40192413330078,12.044960021972656,106641.375,7294.244140625,31.69904899597168,40.15999984741211,-3.8,,-4.99,,-1.71,
2025-11-04,1486.767333984375,236.8352508544922,170.6394805908203,203.0341644287109,91.08941650390624,168.15567016601562,279.4136047363281,134.2701416015625,39.776397705078125,40.83370208740234,11.99502182006836,104062.140625,7164.47998046875,37.57807159423828,39.5,0.94,,-2.06,,-1.96,
2025-11-05,1442.3125,232.87147521972656,169.16845703125,209.2010955810547,90.30500793457033,162.40084838867188,271.43035888671875,132.2735595703125,38.83742904663086,40.11451721191406,11.825233459472656,99796.4921875,6737.75537109375,35.00599670410156,37.02999877929688,-2.36,,-1.76,,-1.42,
2025-11-06,1447.251953125,231.8805389404297,166.71673583984375,206.3548126220703,89.81475067138672,163.88623046875,272.4282531738281,129.77783203125,39.64654159545898,41.57286071777344,11.945083618164062,98407.671875,6914.93359375,36.2969970703125,38.380001068115234,2.08,,3.64,,1.01,
2025-11-07,1442.3125,226.43035888671875,166.71673583984375,202.55978393554688,86.7751693725586,159.92523193359375,272.4282531738281,127.78125,38.877384185791016,40.13449478149414,12.184783935546877,97118.0546875,6398.3720703125,34.90668869018555,37.2400016784668,-1.94,,-3.46,,2.01,
2025-11-10,1457.1307373046875,226.43035888671875,168.6781005859375,205.8804473876953,87.75568389892578,162.89598083496094,289.8916015625,127.78125,39.14708709716797,40.094539642333984,12.084909439086914,99796.4921875,6505.67724609375,34.539249420166016,38.130001068115234,0.69,,-0.1,,-0.82,
2025-11-11,1447.251953125,225.9348907470703,166.2263946533203,202.08541870117188,87.85372924804688,164.87648010253906,288.3947448730469,127.78125,38.47782516479492,38.75605773925781,11.905134201049805,102673.328125,6675.36865234375,34.966270446777344,38.45000076293945,-1.71,,-3.34,,-1.49,
2025-11-12,1457.1307373046875,224.9439392089844,164.75535583496094,199.7135162353516,87.55958557128906,165.86671447753906,283.9041748046875,131.2752685546875,37.64873123168945,38.78602600097656,11.685407638549805,102276.5234375,6840.0693359375,34.022850036621094,37.880001068115234,-2.15,,0.08,,-1.85,
2025-11-13,1442.3125,229.40318298339844,166.71673583984375,204.45730590820312,88.83424377441406,176.7594757080078,291.38848876953125,144.2530517578125,38.1981315612793,39.255489349365234,11.805257797241213,101978.921875,6797.646484375,34.23139572143555,37.88999938964844,1.46,,1.21,,1.03,
2025-11-14,1412.676025390625,220.4846954345703,157.40020751953125,197.8159942626953,86.7751693725586,171.1495361328125,281.9083557128906,136.765869140625,37.00942993164063,37.73720932006836,11.395770072937012,96423.6484375,6221.1943359375,31.72884178161621,35.90999984741211,-3.11,,-3.87,,-3.47,
2025-11-17,1427.494140625,218.00733947753903,161.3229522705078,202.55978393554688,85.69660949707031,167.15771484375,271.9293212890625,141.2581787109375,37.03940200805664,37.50747299194336,11.375795364379885,99796.4921875,6620.46875,31.46071052551269,35.52000045776367,0.08,,-0.61,,-0.18,
2025-11-18,1387.9788818359375,213.05262756347656,157.40020751953125,187.85403442382807,86.1868667602539,169.65260314941406,264.9439697265625,145.2513427734375,37.12929916381836,37.7472038269043,11.285906791687012,97018.8515625,6058.98876953125,30.676177978515625,34.709999084472656,0.24,,0.64,,-0.79,
2025-11-19,1378.099853515625,207.6024475097656,151.02574157714844,186.430892944336,85.59856414794922,160.17202758789062,250.47433471679688,134.2701416015625,36.5499382019043,37.26774597167969,11.09614372253418,95729.2421875,5809.4423828125,30.477563858032227,34.33000183105469,-1.56,,-1.27,,-1.68,
2025-11-20,1437.373046875,220.4846954345703,155.4388427734375,200.6622772216797,89.42254638671875,171.1495361328125,268.4366455078125,139.2615966796875,36.080448150634766,36.71836471557617,11.016243934631348,99796.4921875,6256.130859375,31.212438583374023,35.11000061035156,-1.28,,-1.47,,-0.72,
2025-11-21,1368.22119140625,207.1069793701172,148.08367919921875,194.02096557617188,84.5199966430664,159.67303466796875,249.4764404296875,128.779541015625,34.81184005737305,35.210079193115234,10.606755256652832,94042.8203125,5654.7236328125,29.98102378845215,33.619998931884766,-3.52,,-4.11,,-3.72,
2025-11-25,1397.857666015625,210.07980346679688,149.0643768310547,194.495346069336,85.40245819091797,175.64035034179688,249.4764404296875,137.2650146484375,35.47111892700195,35.92926406860352,10.816493034362791,98506.8671875,5654.7236328125,32.91060256958008,35.790000915527344,1.31,,1.87,,0.74,
2025-11-26,1422.5548095703125,215.5299835205078,151.51608276367188,201.1366424560547,86.7751693725586,178.13523864746094,256.4617614746094,137.76416015625,35.760799407958984,36.08908081054688,10.73659324645996,101978.921875,5442.60888671875,33.56603240966797,35.83000183105469,0.82,,0.44,,-0.74,
2025-11-27,1417.615478515625,228.4122467041016,152.4967803955078,210.62423706054688,89.91280364990234,186.6178741455078,259.9544372558594,140.759033203125,35.71085739135742,36.31882095336914,10.856443405151367,102673.328125,5714.61474609375,34.678279876708984,36.810001373291016,-0.14,,0.64,,1.12,
2025-12-01,1392.918212890625,222.46658325195312,150.535400390625,206.3548126220703,85.89270782470703,196.5974273681641,265.9418640136719,141.2581787109375,37.05937576293945,37.44754409790039,11.245957374572754,99994.890625,5649.73291015625,36.13810348510742,40.560001373291016,3.31,,2.4,,3.21,
2025-12-02,1412.676025390625,226.43035888671875,152.4967803955078,214.8936309814453,84.81414794921875,195.59947204589844,261.4512939453125,140.759033203125,36.42007827758789,36.72835540771485,11.156068801879885,102574.125,5574.86865234375,37.478763580322266,40.0099983215332,-1.73,,-1.92,,-0.8,
2025-12-03,1432.43359375,226.9258270263672,155.4388427734375,214.4192657470703,85.89270782470703,196.09844970703125,268.4366455078125,147.7470703125,36.569915771484375,36.37874984741211,11.026230812072754,103665.34375,5891.79296875,40.36862182617188,43.470001220703125,0.41,,-0.95,,-1.16,
2025-12-04,1427.494140625,225.9348907470703,152.98712158203125,209.2010955810547,84.91220092773438,198.0943756103516,257.9586181640625,147.7470703125,36.949501037597656,36.708377838134766,11.106131553649902,104260.5390625,5934.2158203125,43.716251373291016,43.7599983215332,1.04,,0.91,,0.72,
2025-12-05,1442.3125,228.90771484375,153.96780395507812,210.1498413085937,87.4615249633789,214.56065368652344,269.4345397949219,156.731689453125,36.69977188110352,36.548561096191406,11.09614372253418,107534.1875,6340.9765625,42.96989822387695,40.5,-0.68,,-0.44,,-0.09,
2025-12-08,1476.888427734375,235.3488311767578,156.9098663330078,216.3167724609375,90.01085662841797,220.0494079589844,269.4345397949219,155.7333984375,37.23917770385742,37.58738327026367,11.186031341552734,108625.3984375,6358.44482421875,43.0196533203125,41.40999984741211,1.47,,2.84,,0.81,
2025-12-09,1462.0701904296875,237.82620239257807,157.40020751953125,216.7911529541016,90.20695495605467,225.5381774902344,283.4052124023437,159.2274169921875,36.85960006713867,37.60736083984375,11.036218643188477,107534.1875,6453.2724609375,44.49245834350586,40.29999923706055,-1.02,,0.05,,-1.34,
2025-12-10,1486.767333984375,242.28543090820312,155.92918395996094,217.2655334472656,92.4621353149414,227.0351104736328,279.4136047363281,152.2393798828125,37.14927673339844,37.577392578125,11.026230812072754,107137.375,6293.5625,44.3929443359375,40.5,0.79,,-0.08,,-0.09,
2025-12-11,1457.031982421875,242.28543090820312,158.87124633789062,210.1498413085937,92.85433197021484,224.54022216796875,277.41778564453125,151.2410888671875,36.37013244628906,36.66842269897461,10.846455574035645,106442.96875,6328.4990234375,46.62204360961914,40.77999877929688,-2.1,,-2.42,,-1.63,
2025-12-12,1466.9437255859375,241.29449462890625,158.87124633789062,218.2142944335937,92.56018829345705,224.54022216796875,270.931396484375,151.2410888671875,36.77968597412109,37.13789367675781,10.99626922607422,108030.1953125,6365.93115234375,46.81112289428711,39.5099983215332,1.13,,1.28,,1.38,
2025-12-15,1437.2083740234375,231.8805389404297,155.92918395996094,210.1498413085937,91.08941650390624,221.04736328125,265.44293212890625,145.75048828125,36.00053787231445,36.39872741699219,10.77654266357422,103962.9453125,5934.2158203125,44.09440231323242,37.810001373291016,-2.12,,-1.99,,-2.0,
2025-12-16,1422.3408203125,226.9258270263672,152.4967803955078,204.93167114257807,87.85372924804688,213.5626983642578,248.47853088378903,138.2633056640625,35.34126281738281,35.25003433227539,10.526854515075684,101978.921875,5677.1826171875,43.69634628295898,37.5099983215332,-1.83,,-3.16,,-2.32,
2025-12-17,1417.3848876953125,226.43035888671875,158.87124633789062,203.98292541503903,88.93228912353516,211.56678771972656,242.99005126953125,135.767578125,35.89065933227539,36.2489013671875,10.716617584228516,107038.1796875,5819.42431640625,40.08401107788086,37.310001373291016,1.55,,2.83,,1.8,
2025-12-18,1417.3848876953125,219.98922729492188,158.38088989257812,197.8159942626953,87.26542663574219,206.57699584960932,234.00889587402344,131.7744140625,35.630943298339844,35.709510803222656,10.67666721343994,106740.578125,5567.38232421875,38.68087005615234,36.04999923706055,-0.72,,-1.49,,-0.37,
2025-12-19,1417.3848876953125,227.4212951660156,155.92918395996094,204.45730590820312,88.73619079589844,214.56065368652344,238.99842834472656,134.769287109375,35.72084426879883,35.729488372802734,10.686655044555664,105450.9609375,5814.43359375,39.10877990722656,36.27999877929688,0.25,,0.06,,0.09,
2025-12-22,1452.0760498046875,229.89865112304688,168.6781005859375,209.67547607421875,90.7952651977539,220.0494079589844,243.488998413086,143.75390625,36.74971771240234,37.14788055419922,10.896392822265623,109617.4140625,6113.88916015625,40.193477630615234,36.81999969482422,2.88,,3.97,,1.96,
2025-12-23,1476.85546875,232.37600708007807,160.83261108398438,208.7266998291016,89.03034973144531,215.05963134765625,238.4994659423828,142.2564697265625,36.58989334106445,37.42756652832031,10.926355361938477,110609.4296875,6276.09423828125,40.59152603149414,36.369998931884766,-0.43,,0.75,,0.27,
2025-12-24,1481.8114013671875,232.37600708007807,161.3229522705078,207.7779541015625,91.28551483154295,216.5565643310547,238.4994659423828,143.75390625,37.07935333251953,37.6872673034668,11.106131553649902,110212.625,6622.9638671875,40.66119003295898,36.34999847412109,1.34,,0.69,,1.65,
2025-12-29,1516.502685546875,248.7265625,173.09120178222656,232.44564819335932,109.81716918945312,220.0494079589844,239.996322631836,150.2427978515625,36.57990264892578,37.357643127441406,11.016243934631348,119121.796875,6613.98046875,40.39250564575195,36.20000076293945,-0.49,,-0.29,,-0.54,
2025-12-30,1506.5908203125,246.7446746826172,171.6201629638672,231.0225067138672,111.28793334960938,219.05145263671875,239.996322631836,147.7470703125,37.05937576293945,38.24663543701172,11.036218643188477,119520.53125,6718.7900390625,39.89493560791016,36.68000030517578,1.31,,2.38,,0.18,
2026-01-05,1655.267578125,261.11334228515625,197.60836791992188,249.52330017089844,123.0540542602539,229.52999877929688,240.9942321777344,167.712890625,38.317996978759766,39.49522018432617,11.225981712341309,137662.9375,7145.01513671875,42.71116638183594,39.380001068115234,4.3,,4.88,,2.46,
2026-01-06,1689.9588623046875,269.0408935546875,200.06007385253903,253.31832885742188,123.5443115234375,230.0289764404297,243.98794555664065,169.2103271484375,38.397911071777344,39.92473220825195,11.355819702148438,138460.390625,6999.2802734375,47.89581680297852,39.369998931884766,0.21,,1.09,,1.16,
2026-01-07,1660.2235107421875,272.5091857910156,201.53111267089844,252.8439483642578,124.52482604980467,225.5381774902344,240.9942321777344,174.700927734375,39.03721237182617,40.034610748291016,11.43571949005127,140553.75,7208.8994140625,51.04043960571289,40.040000915527344,1.66,,0.28,,0.7,
2026-01-08,1670.1353759765625,271.02276611328125,199.0793914794922,249.52330017089844,118.64176177978516,227.0351104736328,236.503662109375,165.71630859375,38.93732070922852,39.95469665527344,11.495645523071287,138360.71875,6838.572265625,52.46348571777344,42.630001068115234,-0.26,,-0.2,,0.52,
2026-01-09,1665.1793212890625,269.5363464355469,196.1373291015625,249.99766540527344,122.56380462646484,225.0391998291016,239.996322631836,168.2120361328125,41.134910583496094,41.78262710571289,11.695395469665527,138560.078125,6701.82080078125,50.75185012817383,41.11000061035156,5.64,,4.58,,1.74,
2026-01-13,1694.914794921875,286.8778381347656,237.326171875,256.63897705078125,127.95661163330078,253.48095703125,267.438720703125,176.1983642578125,42.15379333496094,40.27433395385742,11.665432929992676,137164.515625,7256.81201171875,51.32903289794922,44.060001373291016,-3.39,,-4.59,,-3.79,
2026-01-14,1694.914794921875,291.8325500488281,246.6427001953125,256.63897705078125,138.25196838378906,249.4891357421875,260.9523620605469,171.7060546875,41.93403244018555,40.873653411865234,11.675419807434082,139855.96875,7422.51123046875,51.697227478027344,47.290000915527344,-0.52,,1.49,,0.09,
2026-01-15,1675.0911865234375,295.7963256835937,252.5268096923828,253.792709350586,137.27145385742188,248.9901428222656,262.9481506347656,174.700927734375,43.94183349609375,42.55175018310547,11.905134201049805,143444.578125,7468.427734375,48.43318557739258,48.720001220703125,4.79,,4.11,,1.97,
2026-01-16,1724.6500244140625,300.75103759765625,257.92059326171875,259.4852600097656,138.74221801757812,273.4400939941406,288.8937072753906,192.1710205078125,48.33701705932617,46.80693054199219,12.684161186218262,148428.75,7820.787109375,48.96061325073242,48.31999969482422,10.0,up_limit,10.0,up_limit,6.54,
2026-01-19,1744.4735107421875,296.29180908203125,257.43023681640625,257.5877380371094,151.48886108398438,300.3849182128906,317.3340148925781,204.1226501464844,48.77653503417969,48.13542175292969,12.684161186218262,148827.484375,7816.79443359375,47.76644515991211,46.959999084472656,0.91,,2.84,,0.0,
2026-01-21,1724.6500244140625,288.3642578125,234.8744506835937,253.31832885742188,145.6057891845703,320.34405517578125,360.24395751953125,193.02377319335932,52.55239486694336,56.04645156860352,14.162315368652344,149026.859375,8301.9130859375,48.81134033203125,48.560001373291016,6.3,,10.0,up_limit,10.01,up_limit
2026-01-22,1744.4735107421875,295.3008728027344,252.5268096923828,260.4339904785156,148.54733276367188,326.331787109375,369.72406005859375,198.3319396972656,49.34591293334961,55.93657684326172,13.832727432250977,151817.984375,8530.4970703125,53.19987869262695,54.25,-6.1,,-0.2,,-2.33,
2026-01-23,1754.3853759765625,304.7148132324219,241.7392578125,271.8191223144531,148.05706787109375,338.3072509765625,381.1999816894531,206.5354461669922,48.96632766723633,56.27619171142578,14.262189865112305,151618.609375,8268.97265625,52.19479751586914,54.31999969482422,-0.77,,0.61,,3.1,
2026-01-26,1739.517822265625,309.1740417480469,252.5268096923828,282.2554626464844,157.37191772460938,332.31951904296875,369.2251281738281,207.64453125,47.25820159912109,51.7413330078125,13.31337547302246,151618.609375,7906.63134765625,49.46812438964844,45.06999969482422,-3.49,,-8.06,,-6.65,
2026-01-27,1764.2972412109375,303.723876953125,258.41094970703125,284.6273498535156,159.33294677734375,353.276611328125,394.1727600097656,228.1094970703125,48.14722442626953,53.18969345092773,14.641716003417969,158995.203125,7985.48779296875,50.14481735229492,42.4900016784668,1.88,,2.8,,9.98,up_limit
2026-01-28,1803.9443359375,311.15594482421875,256.4495544433594,295.0636901855469,162.7647247314453,366.7490234375,395.170654296875,243.0838623046875,49.99519729614258,54.0487174987793,15.181042671203612,161886.015625,8235.0341796875,50.49311828613281,43.93000030517578,3.84,,1.62,,3.68,
2026-01-29,1789.0767822265625,307.1921691894531,250.56544494628903,289.3711242675781,153.9401397705078,343.7960205078125,373.21673583984375,229.1077880859375,48.926368713378906,51.41170883178711,14.78154182434082,160191.40625,8242.021484375,50.71204376220703,48.77999877929688,-2.14,,-4.88,,-2.63,
2026-01-30,1759.3414306640625,294.3099060058594,249.0944061279297,280.8323059082031,156.39141845703125,377.7265319824219,387.6863708496094,251.5693359375,49.42582321166992,52.00104141235352,15.151080131530762,159992.03125,8214.072265625,49.7567138671875,48.65999984741211,1.02,,1.15,,2.5,
2026-02-02,1749.429443359375,289.3551940917969,239.77789306640625,270.3959655761719,150.5083465576172,364.2541198730469,367.2293090820313,239.0906982421875,46.28926086425781,48.82464218139648,14.052452087402344,149924.0,7715.9775390625,48.094844818115234,46.470001220703125,-6.35,,-6.11,,-7.25,
2026-02-03,1784.120849609375,299.2646179199219,252.03646850585932,278.4604187011719,151.48886108398438,384.2132568359375,393.6737976074219,245.57958984375,47.63777923583984,50.83236312866211,14.701642036437988,166969.890625,8375.7783203125,47.96547317504883,48.810001373291016,2.91,,4.11,,4.62,
2026-02-04,1769.2530517578125,299.7601013183594,247.62338256835932,281.78106689453125,150.99859619140625,387.2071228027344,409.141357421875,270.0377197265625,45.81977462768555,48.99444961547852,14.272177696228027,168564.828125,7186.93896484375,46.0150146484375,49.25,-3.82,,-3.62,,-2.92,
2026-02-05,1749.429443359375,281.4276733398437,239.2875518798828,266.1265563964844,145.11553955078125,364.7531127929688,396.6675415039063,263.0496826171875,44.61109924316406,47.66595458984375,13.892651557922363,158795.84375,7102.09326171875,43.65653991699219,48.59999847412109,-2.64,,-2.71,,-2.66,
2026-02-06,1764.2972412109375,301.7419738769531,234.8744506835937,268.97283935546875,140.21298217773438,339.3052062988281,378.2062683105469,242.0855712890625,44.011756896972656,46.84688568115234,13.49315071105957,158098.046875,7072.14794921875,44.05459976196289,48.2400016784668,-1.34,,-1.72,,-2.88,
2026-02-09,1798.9884033203125,324.0381774902344,238.30685424804688,276.5628967285156,148.05706787109375,346.7898864746094,415.6277465820313,254.564208984375,46.708797454833984,48.78468704223633,14.072427749633787,165873.359375,7779.86181640625,49.11983489990234,50.59000015258789,6.13,,4.14,,4.29,
2026-02-10,1863.4150390625,340.8842163085937,235.36480712890625,286.5248413085937,156.8816680908203,370.7408447265625,408.6423950195313,253.0667724609375,46.18937301635742,48.1054573059082,13.832727432250977,165275.265625,7903.63671875,52.26445388793945,50.2400016784668,-1.11,,-1.39,,-1.7,
2026-02-24,1947.6651611328125,378.0445556640625,252.5268096923828,309.2950439453125,154.92063903808594,445.0885925292969,501.9465942382813,320.451416015625,46.68882369995117,49.10432434082031,14.621742248535156,199367.015625,9866.0703125,46.84097290039063,43.630001068115234,1.32,,1.34,,2.02,
2026-02-25,1997.22412109375,385.47662353515625,253.0171661376953,303.6024780273437,152.95962524414062,457.5630493164063,551.8418579101562,324.9437255859375,46.86862182617188,50.46278381347656,14.661691665649414,202855.953125,9634.4912109375,48.29386520385742,46.119998931884766,0.39,,2.77,,0.27,
2026-02-26,1977.4005126953125,383.9902038574219,253.0171661376953,310.2437744140625,154.43038940429688,480.51605224609375,553.8377075195312,313.9625244140625,48.66665649414063,52.2108039855957,15.10114288330078,217310.046875,9282.1318359375,50.692142486572266,46.880001068115234,3.84,,3.46,,3.0,
2026-03-03,1917.9298095703125,356.24383544921875,226.5386199951172,289.3711242675781,139.23248291015625,462.0538635253906,498.952880859375,308.471923828125,47.517913818359375,47.98559188842773,14.112377166748049,194482.53125,8602.3671875,47.57737350463867,45.5,1.71,,-5.62,,-3.94,
2026-03-04,1848.54736328125,324.5336608886719,212.8090057373047,263.7546691894531,136.29095458984375,416.1478576660156,449.0575866699219,284.0137939453125,47.80759811401367,48.13542175292969,14.082415580749512,171655.0,7935.57861328125,44.373043060302734,43.09999847412109,0.61,,0.31,,-0.21,
2026-03-05,1883.2386474609373,350.29815673828125,220.1641540527344,279.883544921875,138.74221801757812,449.0804443359375,460.0345458984375,296.9915771484375,48.64667892456055,48.78468704223633,14.222240447998049,190993.609375,8084.30859375,45.54729843139648,45.58000183105469,1.76,,1.35,,0.99,
2026-03-06,1873.3267822265625,338.9023132324219,220.6544952392578,269.9216003417969,140.21298217773438,431.1172180175781,468.5167541503906,291.0018310546875,46.98849487304688,47.87571716308594,13.99252700805664,187604.359375,7865.70556640625,44.34318923950195,45.95000076293945,-3.41,,-1.86,,-1.62,
2026-03-09,1794.032470703125,317.1015930175781,198.58905029296875,258.0621032714844,130.4078826904297,388.205078125,422.1141357421875,264.0479736328125,44.95072937011719,46.697052001953125,13.742838859558104,172950.90625,7224.8701171875,41.40753936767578,43.41999816894531,-4.34,,-2.46,,-1.78,
2026-03-10,1833.6796875,332.4612121582031,210.35728454589844,277.98602294921875,143.15452575683594,423.1335754394531,427.1036376953125,273.53173828125,45.94963455200195,47.85573959350586,14.15232753753662,187305.3125,7818.791015625,43.00970458984375,45.58000183105469,2.22,,2.48,,2.98,
2026-03-11,1922.8856201171875,342.3706359863281,211.3379821777344,290.3198547363281,150.99859619140625,465.0477294921875,469.5146484375,290.0035400390625,46.75874710083008,47.03666687011719,14.062439918518066,189398.671875,7782.85595703125,43.72620391845703,46.77999877929688,1.76,,-1.71,,-0.64,
2026-03-12,1868.370849609375,331.9657287597656,200.5504302978516,284.6273498535156,149.03758239746094,479.0191345214844,467.5188293457031,288.506103515625,45.67992782592773,46.277530670166016,13.892651557922363,187305.3125,7652.09375,43.706298828125,47.97999954223633,-2.31,,-1.61,,-1.21,
2026-03-13,1848.54736328125,338.4068603515625,197.11802673339844,280.35791015625,148.05706787109375,506.9619140625,513.9214477539062,316.9573974609375,45.43020248413086,45.80806350708008,13.632975578308104,182919.25,7839.7529296875,41.147891998291016,45.25,-0.55,,-1.01,,-1.87,
2026-03-16,1828.7237548828125,334.4430847167969,200.06007385253903,273.24224853515625,148.05706787109375,547.8781127929688,564.8146362304688,336.424072265625,45.69990539550781,46.74699783325195,14.032477378845217,188102.78125,8134.2177734375,42.8628044128418,45.77000045776367,0.59,,2.05,,2.93,
2026-03-17,1859.550537109375,338.9023132324219,198.58905029296875,278.9347839355469,153.9401397705078,541.890380859375,542.8607177734375,340.9163818359375,43.70209503173828,45.1987533569336,13.473175048828123,193286.328125,8483.5830078125,44.49795150756836,45.7599983215332,-4.37,,-3.31,,-3.99,
2026-03-18,1894.35498046875,354.2619323730469,206.9248809814453,306.4487609863281,152.46937561035156,578.8147583007812,565.8125610351562,364.8753662109375,45.71988677978516,47.346317291259766,13.912627220153809,207840.125,8465.615234375,46.2028923034668,44.060001373291016,4.62,,4.75,,3.26,
2026-03-19,1839.662353515625,343.8570251464844,201.53111267089844,299.8074645996094,150.99859619140625,579.812744140625,559.8251342773438,382.8446044921875,44.1416130065918,45.8979606628418,13.523113250732422,199865.4375,8253.001953125,46.7313232421875,45.02999877929688,-3.45,,-3.06,,-2.8,
2026-03-23,1799.8857421875,326.5155334472656,188.29183959960932,271.3447265625,142.17401123046875,497.9802856445313,532.8816528320312,345.40869140625,39.03721237182617,41.53290939331055,12.174797058105469,185710.375,7526.322265625,45.674461364746094,43.869998931884766,-7.02,,-6.22,,-6.23,
2026-03-24,1799.8857421875,329.4883728027344,188.29183959960932,264.2290344238281,142.6642608642578,459.05999755859375,489.9717102050781,319.9522705078125,39.40680694580078,42.032344818115234,12.324609756469728,189099.625,7820.787109375,45.983543395996094,44.0099983215332,0.95,,1.2,,1.23,
